customer_id,first_name,last_name,gender,date_of_birth,city,state,employment_type,monthly_income,signup_date,loan_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date,repayment_id,due_date,payment_date,amount_paid,repayment_status,income_segment,high_risk_flag,large_loan_flag,missed_payment_flag
303,William,Downs,Male,1981-05-27,New Derrickmouth,Oklahoma,Salaried,166249.0,2024-06-30,11407,744669.0,8.48,6,Active,2024-08-22,18362,2026-04-14,2025-11-23,15274.42,On-Time,High income,0,1,0
303,William,Downs,Male,1981-05-27,New Derrickmouth,Oklahoma,Salaried,166249.0,2024-06-30,13580,989026.0,20.23,12,Active,2025-05-15,16610,2025-06-19,2025-10-06,1996.83,On-Time,High income,0,1,0
304,Jeffrey,Koch,Female,1998-06-01,West Norma,Iowa,Self-Employed,152689.0,2025-09-26,728,140415.0,8.68,36,Active,2025-06-14,5558,2026-04-12,2025-07-19,32878.57,Missed,High income,0,0,1
304,Jeffrey,Koch,Female,1998-06-01,West Norma,Iowa,Self-Employed,152689.0,2025-09-26,728,140415.0,8.68,36,Active,2025-06-14,11471,2025-12-19,2025-09-19,33730.22,Late,High income,0,0,0
304,Jeffrey,Koch,Female,1998-06-01,West Norma,Iowa,Self-Employed,152689.0,2025-09-26,6733,221499.0,22.05,6,Closed,2025-10-31,12042,2025-11-16,2026-02-13,13807.57,Missed,High income,0,0,1
305,Kyle,Miller,Male,1988-10-29,Marialand,Michigan,Salaried,53058.0,2026-04-15,8495,65441.0,12.88,12,Closed,2026-03-27,6047,2025-12-21,2025-06-03,1480.28,Late,Middle income,0,0,0
305,Kyle,Miller,Male,1988-10-29,Marialand,Michigan,Salaried,53058.0,2026-04-15,8495,65441.0,12.88,12,Closed,2026-03-27,7272,2025-11-24,2026-02-14,30738.32,Late,Middle income,0,0,0
305,Kyle,Miller,Male,1988-10-29,Marialand,Michigan,Salaried,53058.0,2026-04-15,8495,65441.0,12.88,12,Closed,2026-03-27,8671,2026-04-21,2025-08-11,32329.2,On-Time,Middle income,0,0,0
305,Kyle,Miller,Male,1988-10-29,Marialand,Michigan,Salaried,53058.0,2026-04-15,13174,389656.0,15.5,6,Closed,2025-05-15,7317,2026-01-26,2026-03-28,1007.97,On-Time,Middle income,0,0,0
306,Amanda,Miller,Male,2002-07-29,North Joshuaberg,New Mexico,Bussiness,25416.0,2025-06-06,1491,791388.0,10.92,12,Active,2025-01-06,9732,2025-08-25,2025-07-02,48529.37,On-Time,Low income,0,1,0
308,Kevin,Thomas,Male,1989-08-01,South Mitchellstad,Indiana,Salaried,187808.0,2025-04-01,6525,145884.0,16.41,12,Default,2025-04-25,18678,2025-05-27,2025-06-08,35604.61,Late,High income,1,0,0
311,Craig,Graves,Female,1986-12-21,Franciscochester,Georgia,Bussiness,51791.0,2024-05-31,9185,640534.0,23.3,24,Default,2024-07-19,5677,2025-08-16,2026-03-20,26508.87,Late,Middle income,1,1,0
311,Craig,Graves,Female,1986-12-21,Franciscochester,Georgia,Bussiness,51791.0,2024-05-31,9185,640534.0,23.3,24,Default,2024-07-19,10596,2025-10-10,2025-08-24,46989.38,Missed,Middle income,1,1,1
312,John,Sanders,Female,1971-11-27,Johnsonland,Oklahoma,Self-Employed,71067.0,2024-05-24,319,537498.0,16.98,12,Active,2025-06-14,1079,2026-03-22,2025-11-20,29496.4,Missed,Middle income,0,1,1
312,John,Sanders,Female,1971-11-27,Johnsonland,Oklahoma,Self-Employed,71067.0,2024-05-24,319,537498.0,16.98,12,Active,2025-06-14,6704,2026-02-12,2025-11-09,16830.56,Missed,Middle income,0,1,1
312,John,Sanders,Female,1971-11-27,Johnsonland,Oklahoma,Self-Employed,71067.0,2024-05-24,8236,590552.0,10.36,48,Active,2025-07-17,12121,2026-02-18,2026-04-29,36426.5,Missed,Middle income,0,1,1
312,John,Sanders,Female,1971-11-27,Johnsonland,Oklahoma,Self-Employed,71067.0,2024-05-24,11926,176344.0,8.34,24,Active,2024-09-25,6563,2026-01-01,2025-12-11,17859.4,Late,Middle income,0,0,0
312,John,Sanders,Female,1971-11-27,Johnsonland,Oklahoma,Self-Employed,71067.0,2024-05-24,11926,176344.0,8.34,24,Active,2024-09-25,15074,2026-01-04,2026-02-05,8513.97,Missed,Middle income,0,0,1
313,Roy,Gutierrez,Female,1972-07-12,Adamshaven,Idaho,Bussiness,26687.0,2025-05-22,1401,897976.0,15.64,48,Default,2025-11-08,7198,2025-05-09,2025-07-17,16927.4,Late,Low income,1,1,0
313,Roy,Gutierrez,Female,1972-07-12,Adamshaven,Idaho,Bussiness,26687.0,2025-05-22,10860,227575.0,23.03,12,Closed,2025-07-23,10278,2026-02-24,2026-02-16,32540.46,Late,Low income,0,0,0
315,Tiffany,Taylor,Male,2000-10-27,West George,New Hampshire,Salaried,140826.0,2023-07-23,11546,866821.0,17.5,48,Closed,2024-11-02,3543,2025-11-06,2026-02-08,49421.07,On-Time,High income,0,1,0
315,Tiffany,Taylor,Male,2000-10-27,West George,New Hampshire,Salaried,140826.0,2023-07-23,11546,866821.0,17.5,48,Closed,2024-11-02,13807,2025-11-27,2025-12-22,2868.82,Late,High income,0,1,0
315,Tiffany,Taylor,Male,2000-10-27,West George,New Hampshire,Salaried,140826.0,2023-07-23,11546,866821.0,17.5,48,Closed,2024-11-02,16658,2025-06-16,2025-07-22,25105.71,On-Time,High income,0,1,0
316,Felicia,Martin,Male,1999-09-05,Fergusonberg,Arizona,Freelancer,102804.0,2025-11-22,8113,446069.0,17.32,48,Closed,2025-01-09,12857,2025-10-16,2025-05-30,17323.59,Missed,High income,0,0,1
317,Lauren,Williams,Male,1983-04-08,Jordanshire,Ohio,Salaried,156694.0,2023-05-21,12757,360675.0,15.48,6,Default,2025-11-17,277,2025-07-06,2025-05-11,39971.13,On-Time,High income,1,0,0
317,Lauren,Williams,Male,1983-04-08,Jordanshire,Ohio,Salaried,156694.0,2023-05-21,12757,360675.0,15.48,6,Default,2025-11-17,14140,2025-06-20,2026-04-19,18217.6,Missed,High income,1,0,1
320,Jennifer,Yates,Male,1980-11-15,North David,Kentucky,Self-Employed,81175.0,2026-03-30,3814,725789.0,11.22,6,Default,2024-12-10,3285,2025-08-27,2025-06-25,16888.87,On-Time,Middle income,1,1,0
320,Jennifer,Yates,Male,1980-11-15,North David,Kentucky,Self-Employed,81175.0,2026-03-30,3814,725789.0,11.22,6,Default,2024-12-10,3986,2025-05-09,2025-09-20,11365.22,Missed,Middle income,1,1,1
321,Todd,Thornton,Female,1989-05-17,Maxwellland,Colorado,Bussiness,45267.0,2023-06-09,9682,610036.0,15.45,12,Closed,2024-12-24,3587,2025-11-05,2025-07-28,46467.95,On-Time,Low income,0,1,0
321,Todd,Thornton,Female,1989-05-17,Maxwellland,Colorado,Bussiness,45267.0,2023-06-09,9682,610036.0,15.45,12,Closed,2024-12-24,8588,2025-06-02,2026-03-23,3122.02,Missed,Low income,0,1,1
322,Aaron,Trevino,Male,1986-06-20,North Christophermouth,Idaho,Freelancer,126735.0,2023-11-29,4590,614816.0,21.52,12,Closed,2025-01-26,3327,2025-09-02,2025-08-05,28832.67,On-Time,High income,0,1,0
322,Aaron,Trevino,Male,1986-06-20,North Christophermouth,Idaho,Freelancer,126735.0,2023-11-29,6952,625552.0,9.8,6,Active,2025-09-09,13455,2026-01-17,2025-12-28,30044.35,Late,High income,0,1,0
323,Jason,Hester,Female,2005-01-10,Meganview,Massachusetts,Self-Employed,59076.0,2025-02-14,11347,466991.0,12.92,36,Default,2025-10-10,1694,2025-07-23,2025-09-16,36151.03,On-Time,Middle income,1,0,0
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,4262,833282.0,20.92,48,Default,2025-06-17,2278,2025-12-27,2025-09-08,49990.16,Missed,High income,1,1,1
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,4262,833282.0,20.92,48,Default,2025-06-17,5481,2025-09-05,2025-07-01,3723.85,Late,High income,1,1,0
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,4262,833282.0,20.92,48,Default,2025-06-17,15453,2025-06-02,2025-11-09,15360.79,Late,High income,1,1,0
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,4262,833282.0,20.92,48,Default,2025-06-17,17951,2025-08-06,2025-09-07,43154.61,Late,High income,1,1,0
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,6759,698140.0,11.87,12,Active,2025-04-11,4620,2026-02-17,2025-08-28,47861.3,Missed,High income,0,1,1
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,6759,698140.0,11.87,12,Active,2025-04-11,6761,2025-07-13,2026-04-12,39226.67,Late,High income,0,1,0
325,Robin,Phillips,Male,1969-04-09,South Shawn,Illinois,Bussiness,180020.0,2023-05-10,6759,698140.0,11.87,12,Active,2025-04-11,9276,2025-12-06,2025-12-04,34632.39,Missed,High income,0,1,1
326,Ronald,Williams,Female,1968-09-09,Khanfort,Indiana,Salaried,129555.0,2024-10-04,9904,809201.0,22.7,36,Active,2025-07-19,7329,2026-03-22,2025-12-25,18163.93,On-Time,High income,0,1,0
327,Dale,Wilson,Male,1993-09-17,Sanchezbury,New Mexico,Bussiness,144929.0,2024-09-26,14866,150720.0,13.5,24,Active,2026-01-13,2916,2025-08-22,2026-04-23,2269.63,On-Time,High income,0,0,0
327,Dale,Wilson,Male,1993-09-17,Sanchezbury,New Mexico,Bussiness,144929.0,2024-09-26,14866,150720.0,13.5,24,Active,2026-01-13,5822,2025-05-21,2025-10-26,29824.42,On-Time,High income,0,0,0
327,Dale,Wilson,Male,1993-09-17,Sanchezbury,New Mexico,Bussiness,144929.0,2024-09-26,14866,150720.0,13.5,24,Active,2026-01-13,10603,2026-03-31,2026-04-06,1981.26,Late,High income,0,0,0
330,Alexis,Mason,Female,2000-09-20,Davisstad,North Dakota,Salaried,158294.0,2024-06-16,14764,467317.0,22.46,24,Active,2024-08-03,1769,2025-07-26,2026-03-25,10892.47,Late,High income,0,0,0
330,Alexis,Mason,Female,2000-09-20,Davisstad,North Dakota,Salaried,158294.0,2024-06-16,14764,467317.0,22.46,24,Active,2024-08-03,6344,2025-06-16,2026-02-15,43954.12,Missed,High income,0,0,1
331,Brenda,Odonnell,Female,1973-02-16,Lake Ryanport,Iowa,Self-Employed,168102.0,2023-08-08,4988,146372.0,18.82,6,Closed,2025-12-15,1411,2025-07-16,2025-05-30,15301.44,Late,High income,0,0,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,4863,507164.0,12.08,24,Closed,2024-06-28,2179,2026-02-15,2025-05-09,6703.65,Missed,Low income,0,1,1
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,4863,507164.0,12.08,24,Closed,2024-06-28,11359,2025-10-28,2026-01-23,49801.87,On-Time,Low income,0,1,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,5194,356491.0,16.93,48,Active,2025-02-20,994,2025-09-29,2025-05-22,31837.43,Late,Low income,0,0,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,5194,356491.0,16.93,48,Active,2025-02-20,3932,2025-05-13,2025-08-02,33131.87,Late,Low income,0,0,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,5194,356491.0,16.93,48,Active,2025-02-20,9332,2025-08-07,2025-05-28,20364.78,Missed,Low income,0,0,1
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,5194,356491.0,16.93,48,Active,2025-02-20,15661,2025-11-12,2025-09-15,13132.64,On-Time,Low income,0,0,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,8957,501209.0,20.42,24,Default,2025-05-21,1428,2026-05-07,2026-04-06,36146.58,Late,Low income,1,1,0
332,April,Lynch,Female,2002-11-16,North Daniel,Delaware,Freelancer,34651.0,2026-01-03,8957,501209.0,20.42,24,Default,2025-05-21,16166,2025-10-15,2026-01-17,32244.7,Missed,Low income,1,1,1
334,Christine,Welch,Male,1998-07-17,New Debraville,Montana,Self-Employed,128150.0,2023-06-02,1743,619012.0,12.74,24,Default,2025-05-15,13288,2025-07-18,2025-12-12,23748.03,Late,High income,1,1,0
336,Maria,Gutierrez,Female,1982-05-28,Lake Kaylaview,Nevada,Bussiness,141711.0,2024-12-23,4065,758766.0,17.92,12,Closed,2026-03-07,6808,2026-03-20,2026-03-30,23666.13,Late,High income,0,1,0
336,Maria,Gutierrez,Female,1982-05-28,Lake Kaylaview,Nevada,Bussiness,141711.0,2024-12-23,4065,758766.0,17.92,12,Closed,2026-03-07,12772,2025-12-13,2025-12-09,28029.22,Missed,High income,0,1,1
336,Maria,Gutierrez,Female,1982-05-28,Lake Kaylaview,Nevada,Bussiness,141711.0,2024-12-23,13344,318629.0,18.39,6,Closed,2026-05-01,8183,2025-11-24,2025-06-23,31214.43,Missed,High income,0,0,1
336,Maria,Gutierrez,Female,1982-05-28,Lake Kaylaview,Nevada,Bussiness,141711.0,2024-12-23,13344,318629.0,18.39,6,Closed,2026-05-01,12051,2026-01-16,2025-12-30,36409.3,Late,High income,0,0,0
337,Maxwell,Estes,Female,1984-07-20,Kevinton,Michigan,Freelancer,158247.0,2023-12-21,1337,140001.0,11.95,48,Closed,2025-08-16,6843,2026-01-30,2026-02-23,43107.68,On-Time,High income,0,0,0
339,Shane,Hall,Female,1987-12-27,Port Tiffany,Texas,Bussiness,51462.0,2024-07-25,3500,378549.0,8.75,48,Default,2025-01-07,50,2026-04-07,2025-10-05,32602.77,Late,Middle income,1,0,0
339,Shane,Hall,Female,1987-12-27,Port Tiffany,Texas,Bussiness,51462.0,2024-07-25,3500,378549.0,8.75,48,Default,2025-01-07,1710,2025-09-18,2026-02-17,43487.32,On-Time,Middle income,1,0,0
339,Shane,Hall,Female,1987-12-27,Port Tiffany,Texas,Bussiness,51462.0,2024-07-25,3500,378549.0,8.75,48,Default,2025-01-07,3373,2026-01-14,2026-01-27,6443.48,Late,Middle income,1,0,0
339,Shane,Hall,Female,1987-12-27,Port Tiffany,Texas,Bussiness,51462.0,2024-07-25,13256,666301.0,22.37,36,Active,2025-09-08,2044,2025-09-16,2025-07-26,1088.13,On-Time,Middle income,0,1,0
339,Shane,Hall,Female,1987-12-27,Port Tiffany,Texas,Bussiness,51462.0,2024-07-25,13256,666301.0,22.37,36,Active,2025-09-08,11164,2025-12-11,2025-09-14,42032.32,On-Time,Middle income,0,1,0
340,Whitney,Taylor,Male,1999-03-31,East Andrewside,New York,Bussiness,89102.0,2023-12-20,7369,948125.0,10.73,6,Default,2024-11-04,664,2025-12-04,2025-12-30,48300.3,Late,Middle income,1,1,0
340,Whitney,Taylor,Male,1999-03-31,East Andrewside,New York,Bussiness,89102.0,2023-12-20,7369,948125.0,10.73,6,Default,2024-11-04,19599,2026-04-26,2025-10-30,27270.04,On-Time,Middle income,1,1,0
341,Richard,Soto,Male,1990-08-02,Hoffmanmouth,Maryland,Self-Employed,198435.0,2024-10-10,749,368948.0,17.61,24,Active,2024-11-12,4587,2025-06-23,2026-02-16,18121.26,On-Time,High income,0,0,0
341,Richard,Soto,Male,1990-08-02,Hoffmanmouth,Maryland,Self-Employed,198435.0,2024-10-10,749,368948.0,17.61,24,Active,2024-11-12,11091,2025-10-24,2026-02-23,25047.16,On-Time,High income,0,0,0
342,April,Cortez,Female,1996-05-21,Stephanieville,Wyoming,Salaried,198957.0,2024-01-25,5860,433120.0,13.14,6,Closed,2024-09-08,1707,2025-12-19,2026-03-03,27000.85,Late,High income,0,0,0
345,Victor,Webster,Female,1990-02-07,South Anthonyburgh,Illinois,Self-Employed,55797.0,2023-06-27,150,939960.0,15.9,24,Default,2024-06-26,11527,2025-07-04,2025-11-05,14146.36,On-Time,Middle income,1,1,0
345,Victor,Webster,Female,1990-02-07,South Anthonyburgh,Illinois,Self-Employed,55797.0,2023-06-27,8039,504733.0,13.62,6,Closed,2024-11-20,1196,2026-03-10,2025-10-20,46123.07,Missed,Middle income,0,1,1
345,Victor,Webster,Female,1990-02-07,South Anthonyburgh,Illinois,Self-Employed,55797.0,2023-06-27,8039,504733.0,13.62,6,Closed,2024-11-20,16980,2025-10-05,2025-09-17,1220.85,On-Time,Middle income,0,1,0
345,Victor,Webster,Female,1990-02-07,South Anthonyburgh,Illinois,Self-Employed,55797.0,2023-06-27,8945,104719.0,14.66,24,Default,2025-03-08,19851,2025-11-16,2025-12-16,11912.78,On-Time,Middle income,1,0,0
346,Karen,Lara,Male,1987-06-16,Jenniferville,South Carolina,Bussiness,31742.0,2023-11-28,6442,403405.0,23.8,6,Default,2025-11-06,1490,2026-01-18,2025-06-18,8738.65,On-Time,Low income,1,0,0
346,Karen,Lara,Male,1987-06-16,Jenniferville,South Carolina,Bussiness,31742.0,2023-11-28,6442,403405.0,23.8,6,Default,2025-11-06,14207,2026-04-28,2025-09-20,28840.59,Missed,Low income,1,0,1
347,Justin,Hernandez,Female,1976-03-03,Lake William,Maine,Bussiness,106778.0,2025-09-08,9873,685441.0,17.33,12,Closed,2024-11-03,3894,2026-01-12,2026-01-21,8923.65,Late,High income,0,1,0
347,Justin,Hernandez,Female,1976-03-03,Lake William,Maine,Bussiness,106778.0,2025-09-08,9873,685441.0,17.33,12,Closed,2024-11-03,10682,2025-12-20,2026-05-04,3550.91,Late,High income,0,1,0
348,Courtney,Joseph,Female,1998-10-12,Avilafort,Nevada,Bussiness,71517.0,2024-02-16,3933,691750.0,10.48,48,Closed,2026-01-14,11022,2026-04-01,2026-04-16,24590.77,On-Time,Middle income,0,1,0
352,Crystal,Alvarado,Male,1969-04-07,South Michaelbury,Rhode Island,Self-Employed,39639.0,2024-08-21,1155,742597.0,14.75,48,Default,2025-05-09,3969,2025-10-19,2025-08-16,25364.51,Late,Low income,1,1,0
352,Crystal,Alvarado,Male,1969-04-07,South Michaelbury,Rhode Island,Self-Employed,39639.0,2024-08-21,1155,742597.0,14.75,48,Default,2025-05-09,13123,2025-07-05,2025-06-30,9309.74,On-Time,Low income,1,1,0
353,Rachel,Morris,Female,1991-01-11,East Devinview,Texas,Bussiness,147612.0,2024-12-14,4385,866980.0,21.93,48,Active,2025-05-15,17664,2026-02-17,2025-08-12,37727.98,On-Time,High income,0,1,0
354,Julia,Wilson,Male,1989-03-23,Martinborough,Vermont,Self-Employed,120060.0,2024-10-31,306,506042.0,14.23,24,Default,2025-04-13,12021,2025-11-26,2025-09-18,13544.45,Late,High income,1,1,0
354,Julia,Wilson,Male,1989-03-23,Martinborough,Vermont,Self-Employed,120060.0,2024-10-31,510,802023.0,20.06,24,Closed,2024-06-20,1782,2025-12-06,2026-03-31,46799.06,Missed,High income,0,1,1
354,Julia,Wilson,Male,1989-03-23,Martinborough,Vermont,Self-Employed,120060.0,2024-10-31,510,802023.0,20.06,24,Closed,2024-06-20,6264,2026-04-06,2025-12-21,28057.43,Late,High income,0,1,0
356,Rebecca,Griffin,Male,1991-10-17,Kristineton,Nebraska,Self-Employed,53191.0,2023-08-17,14868,142256.0,21.86,12,Active,2024-10-31,2872,2025-08-27,2025-11-06,20818.36,Late,Middle income,0,0,0
356,Rebecca,Griffin,Male,1991-10-17,Kristineton,Nebraska,Self-Employed,53191.0,2023-08-17,14868,142256.0,21.86,12,Active,2024-10-31,11887,2026-03-03,2025-07-06,29614.65,On-Time,Middle income,0,0,0
357,Bonnie,Duncan,Male,1986-06-14,Dunnhaven,Georgia,Bussiness,185241.0,2025-03-24,8996,404809.0,9.14,6,Closed,2024-09-25,13594,2025-08-15,2026-03-05,48129.15,On-Time,High income,0,0,0
357,Bonnie,Duncan,Male,1986-06-14,Dunnhaven,Georgia,Bussiness,185241.0,2025-03-24,8996,404809.0,9.14,6,Closed,2024-09-25,14144,2025-09-21,2025-05-15,19142.92,Missed,High income,0,0,1
359,Jennifer,Jacobs,Male,1978-11-28,Jameshaven,Nebraska,Salaried,169394.0,2025-02-06,12942,379030.0,15.84,6,Closed,2024-07-25,13747,2025-12-12,2026-04-27,34972.61,Missed,High income,0,0,1
362,Alex,Miller,Male,1995-12-01,New Matthew,Iowa,Self-Employed,134173.0,2024-09-12,4608,588157.0,10.28,6,Active,2026-02-08,8220,2025-12-19,2025-11-05,6580.98,On-Time,High income,0,1,0
363,Laurie,Ward,Female,1967-09-18,Stewartville,Massachusetts,Self-Employed,34288.0,2023-11-04,13071,559733.0,8.43,48,Active,2025-12-12,8757,2025-11-14,2025-05-19,13433.11,Missed,Low income,0,1,1
363,Laurie,Ward,Female,1967-09-18,Stewartville,Massachusetts,Self-Employed,34288.0,2023-11-04,13071,559733.0,8.43,48,Active,2025-12-12,9501,2025-12-20,2026-03-02,27685.34,Late,Low income,0,1,0
363,Laurie,Ward,Female,1967-09-18,Stewartville,Massachusetts,Self-Employed,34288.0,2023-11-04,13071,559733.0,8.43,48,Active,2025-12-12,15788,2026-04-11,2026-03-31,40639.42,Missed,Low income,0,1,1
364,Valerie,Schultz,Male,1988-02-16,Howardside,Pennsylvania,Freelancer,76483.0,2023-12-26,6888,364479.0,23.15,12,Closed,2024-12-11,1629,2025-07-31,2026-04-25,12722.16,On-Time,Middle income,0,0,0
364,Valerie,Schultz,Male,1988-02-16,Howardside,Pennsylvania,Freelancer,76483.0,2023-12-26,6888,364479.0,23.15,12,Closed,2024-12-11,5695,2025-07-23,2025-07-13,42716.74,Missed,Middle income,0,0,1
365,Kimberly,Wolf,Male,1992-08-07,Velezbury,Hawaii,Salaried,131974.0,2026-04-26,1008,467015.0,23.09,6,Closed,2024-06-08,4640,2025-11-22,2026-04-04,11375.75,Late,High income,0,0,0
365,Kimberly,Wolf,Male,1992-08-07,Velezbury,Hawaii,Salaried,131974.0,2026-04-26,9767,329895.0,22.26,12,Closed,2026-03-19,18045,2025-09-12,2026-04-01,44469.09,Missed,High income,0,0,1
365,Kimberly,Wolf,Male,1992-08-07,Velezbury,Hawaii,Salaried,131974.0,2026-04-26,11360,637635.0,21.69,24,Closed,2025-12-17,3336,2025-05-16,2025-06-13,6122.09,Late,High income,0,1,0
365,Kimberly,Wolf,Male,1992-08-07,Velezbury,Hawaii,Salaried,131974.0,2026-04-26,11360,637635.0,21.69,24,Closed,2025-12-17,5361,2025-09-24,2025-05-31,33205.65,On-Time,High income,0,1,0
366,Douglas,Campbell,Male,1989-08-11,North Brandon,Mississippi,Salaried,158923.0,2023-09-12,2072,477177.0,19.21,36,Closed,2024-10-05,7558,2026-03-22,2026-04-13,37623.77,On-Time,High income,0,0,0
366,Douglas,Campbell,Male,1989-08-11,North Brandon,Mississippi,Salaried,158923.0,2023-09-12,2072,477177.0,19.21,36,Closed,2024-10-05,17029,2025-05-27,2026-01-20,32443.99,Missed,High income,0,0,1
366,Douglas,Campbell,Male,1989-08-11,North Brandon,Mississippi,Salaried,158923.0,2023-09-12,8410,574187.0,22.15,24,Closed,2024-07-06,1762,2025-08-23,2026-01-10,19019.34,Missed,High income,0,1,1
366,Douglas,Campbell,Male,1989-08-11,North Brandon,Mississippi,Salaried,158923.0,2023-09-12,8410,574187.0,22.15,24,Closed,2024-07-06,1921,2026-03-05,2025-07-27,36242.46,Missed,High income,0,1,1
366,Douglas,Campbell,Male,1989-08-11,North Brandon,Mississippi,Salaried,158923.0,2023-09-12,9510,794270.0,11.21,12,Active,2024-05-24,15751,2025-12-06,2026-03-07,1491.43,Late,High income,0,1,0
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,2063,293983.0,14.43,6,Closed,2025-07-02,8042,2025-09-04,2026-01-21,28544.4,On-Time,High income,0,0,0
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,2063,293983.0,14.43,6,Closed,2025-07-02,19364,2025-09-29,2025-12-02,40273.58,On-Time,High income,0,0,0
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,13085,336401.0,16.16,36,Default,2024-12-26,6294,2026-01-15,2026-02-11,47314.98,Late,High income,1,0,0
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,13085,336401.0,16.16,36,Default,2024-12-26,6430,2026-01-08,2025-08-16,39044.58,Missed,High income,1,0,1
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,13085,336401.0,16.16,36,Default,2024-12-26,17061,2025-07-27,2026-02-07,22977.1,Missed,High income,1,0,1
367,Matthew,Townsend,Male,1989-01-23,Carloschester,Georgia,Salaried,140921.0,2024-01-13,13085,336401.0,16.16,36,Default,2024-12-26,19917,2026-01-06,2025-10-31,38926.91,Late,High income,1,0,0
369,Ryan,Barrett,Male,2003-10-08,Dorothyburgh,South Carolina,Freelancer,133644.0,2025-10-04,7889,791662.0,21.64,6,Closed,2024-06-19,6605,2025-09-11,2025-09-05,39630.53,On-Time,High income,0,1,0
